folder,class,line,basename
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_131646_L27_PalletGHR0903164239_Cavity5_B01BMCR_Fail7_Score(0.9999917).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_143852_L27_PalletGHD0903180441_Cavity12_B01BMCR_Fail7_Score(0.9999706).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_145130_L27_PalletGHB0903181713_Cavity15_B01BMCR_Fail7_Score(0.9999816).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_154134_L27_PalletGHM0903190726_Cavity14_B01BMCR_Fail7_Score(0.9981289).bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260903_155329_L25_PalletGHF0903201905_Cavity9_B01BLL4_Fail6_Score(0.980283)_1.0000_0.9881.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_155336_L27_PalletGHR0903191924_Cavity12_B01BMCR_Fail7_Score(0.9970015).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_155455_L27_PalletGHC0903192045_Cavity12_B01BMCR_Fail7_Score(0.9952126).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_155537_L27_PalletGHS0903192130_Cavity15_B01BMCR_Fail7_Score(0.9995681).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_155822_L27_PalletGHC0903192404_Cavity14_B01BMCR_Fail7_Score(0.9997662)_0.9992_0.9873.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_160417_L27_PalletGHO0903193004_Cavity15_B01BMCR_Fail7_Score(0.9993839).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_160724_L27_PalletGHS0903193317_Cavity15_B01BMCR_Fail7_Score(0.9921647).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_162351_L27_PalletGHO0903194944_Cavity1_B01BMCR_Fail7_Score(0.9999822).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_162942_L27_PalletGHS0903195535_Cavity14_B01BMCR_Fail7_Score(0.9983305).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260903_163343_L26_PalletGHT0903205520_Cavity15_B01BLMG_Fail5_Score(0.9662)_0.9998_0.9638.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_165621_L27_PalletGHF0903202210_Cavity10_B01BMCR_Fail7_Score(0.9999462).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260903_171839_L26_PalletGHG0903214015_Cavity8_B01BLMG_Fail6_Score(0.9680268)_1.0000_0.9676.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_173041_L27_PalletGHA0903205633_Cavity7_B01BMCR_Fail7_Score(0.9999902)_1.0000_0.9656.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_180214_L27_PalletGHA0903212803_Cavity4_B01BMCR_Fail7_Score(0.9995969).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_180620_L27_PalletGHT0903213213_Cavity15_B01BMCR_Fail7_Score(0.9996759).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260903_182555_L26_PalletGHL0903224736_Cavity4_B01BLMJ_Fail5_Score(0.9624078).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_184117_L27_PalletGHO0903220700_Cavity15_B01BMCR_Fail6_Score(0.9684798).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_184801_L27_PalletGHM0903221354_Cavity12_B01BMCR_Fail7_Score(0.9950058).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_185258_L27_PalletGHK0903221848_Cavity4_B01BMCR_Fail7_Score(0.9999891).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_193225_L27_PalletGHU0903225808_Cavity7_B01BMCR_Fail7_Score(0.9999049).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_193749_L27_PalletGHG0903230342_Cavity14_B01BMCR_Fail7_Score(0.9992337)_0.9980_0.9609.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_213126_L27_PalletGHF0904005719_Cavity7_B01BMCR_Fail7_Score(0.9981779).bmp
Updated ICube Objects 20260915,Foreign Matter,L31,20260903_213152_L31_PalletGHA0904020757_Cavity9_B01BKVH_Fail7_Score(0.9996175).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_214842_L27_PalletGHS0904011431_Cavity6_B01BMCR_Fail7_Score(0.9998162).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_215608_L27_PalletGHE0904012202_Cavity7_B01BMCR_Fail7_Score(0.9998508).bmp
Updated ICube Objects 20260915,Foreign Matter,L31,20260903_223050_L31_PalletGHS0904030656_Cavity11_B01BKVH_Fail7_Score(0.990167).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260903_225834_L27_PalletGHL0904022424_Cavity10_B01BMCR_Fail3_Score(0.9184099).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260903_232300_L26_PalletGHK0904034442_Cavity10_B01BLMH_Fail5_Score(0.9509574).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260904_000819_L26_PalletGHG0904043002_Cavity8_B01BLMH_Fail2_Score(0.9011092)_0.9998_0.9578.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_002737_L27_PalletGHD0904035330_Cavity15_B01BMCR_Fail3_Score(0.9253747).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_002737_L27_PalletGHD0904035330_Cavity7_B01BMCR_Fail7_Score(0.9999791)_0.9721_0.9880.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_003323_L27_PalletGHF0904035914_Cavity15_B01BMCR_Fail7_Score(0.9999071)_0.9872_0.9714.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_004124_L27_PalletGHA0904040714_Cavity12_B01BMCS_Fail7_Score(0.9995816).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260904_005848_L26_PalletGHU0904052029_Cavity7_B01BLMH_Fail6_Score(0.9753283).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_010849_L27_PalletGHM0904043440_Cavity4_B01BMCS_Fail7_Score(0.9990934).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_011929_L27_PalletGHO0904044517_Cavity14_B01BMCS_Fail7_Score(0.994612).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_012102_L27_PalletGHG0904044656_Cavity8_B01BMCS_Fail3_Score(0.9318506).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_015240_L27_PalletGHT0904051834_Cavity1_B01BMCS_Fail7_Score(0.9999976).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_022312_L27_PalletGHJ0904054907_Cavity2_B01BMCS_Fail7_Score(0.9999951).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_024116_L27_PalletGHG0904060710_Cavity15_B01BMCS_Fail7_Score(0.9999971).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_033838_L27_PalletGHE0904070429_Cavity4_B01BMCS_Fail7_Score(0.9993752)_0.9991_0.9727.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_040038_L27_PalletGHU0904072627_Cavity13_B01BMCS_Fail7_Score(0.9999648).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_043302_L27_PalletGHG0904075857_Cavity7_B01BMCS_Fail7_Score(0.9977409).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_045319_L27_PalletGHA0904081913_Cavity8_B01BMCS_Fail7_Score(0.9999876).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_051044_L27_PalletGHI0904083639_Cavity9_B01BMCS_Fail7_Score(0.9999671).bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260904_052317_L25_PalletGHB0904094858_Cavity15_B01BLLG_Fail3_Score(0.9296483)_0.9999_0.9509.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_052333_L27_PalletGHO0904084917_Cavity15_B01BMCS_Fail7_Score(0.9995635)_0.9995_0.9887.bmp
Updated ICube Objects 20260915,Foreign Matter,L31,20260904_052714_L31_PalletGHM0904100322_Cavity12_B01BKVK_Fail7_Score(0.9999851).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_060447_L27_PalletGHU0904093040_Cavity5_B01BMCS_Fail7_Score(0.9999999).bmp
Updated ICube Objects 20260915,Foreign Matter,L31,20260904_061900_L31_PalletGHR0904105504_Cavity11_B01BKVK_Fail7_Score(0.9999811)_0.9993_0.9609.bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260904_064009_L25_PalletGHM0904110542_Cavity9_B01BN9M_Fail5_Score(0.9592344).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_070210_L27_PalletGHN0904102801_Cavity12_B01BMCS_Fail7_Score(0.9997869).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260904_071209_L26_PalletGHJ0904113345_Cavity5_B01BLML_Fail2_Score(0.9046272).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_071706_L27_PalletGHM0904104247_Cavity8_B01BMCS_Fail7_Score(0.9998271).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_080032_L27_PalletGHO0904112620_Cavity14_B01BMCT_Fail7_Score(0.9991226).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_082049_L27_PalletGHP0904114630_Cavity4_B01BMCT_Fail7_Score(0.9999791).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_083603_L27_PalletGHT0904120159_Cavity13_B01BMCT_Fail7_Score(0.9999846)_0.9992_0.9783.bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260904_091926_L25_PalletGHT0904134505_Cavity5_B01BN9M_Fail5_Score(0.9606353).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_094316_L27_PalletGHF0904130911_Cavity5_B01BMCT_Fail7_Score(0.9999843).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_110013_L27_PalletGHM0904142610_Cavity14_B01BMCT_Fail7_Score(0.9998026)_0.9983_0.9747.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_114645_L27_PalletGHC0904151242_Cavity15_B01BMCT_Fail7_Score(0.9999511).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260904_115540_L26_PalletGHO0904161727_Cavity9_B01BLMM_Fail7_Score(0.9988566).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_122329_L27_PalletGHJ0904154924_Cavity7_B01BMCT_Fail7_Score(0.9999997).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_131213_L27_PalletGHC0904163756_Cavity13_B01BMCT_Fail7_Score(0.9999846).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_132306_L27_PalletGHT0904164904_Cavity13_B01BMCT_Fail7_Score(0.9999997).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_135050_L27_PalletGHF0904171646_Cavity1_B01BMCT_Fail7_Score(0.999813).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_135411_L27_PalletGHS0904172000_Cavity3_B01BMCT_Fail7_Score(0.9992362).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_141017_L27_PalletGHL0904173612_Cavity3_B01BMCT_Fail7_Score(0.9998929).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_141658_L27_PalletGHN0904174254_Cavity14_B01BMCT_Fail7_Score(0.9999786).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_145311_L27_PalletGHI0904181910_Cavity8_B01BMCT_Fail7_Score(0.9990994).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_150340_L27_PalletGHP0904182936_Cavity7_B01BMCT_Fail7_Score(0.9999998).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_150431_L27_PalletGHK0904183027_Cavity5_B01BMCT_Fail7_Score(0.9999761).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_153943_L27_PalletGHM0904190538_Cavity13_B01BMCT_Fail7_Score(0.9982997)_0.9992_0.9837.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_154941_L27_PalletGHU0904191531_Cavity5_B01BMCT_Fail7_Score(0.9995424).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_155222_L27_PalletGHB0904191810_Cavity11_B01BMCT_Fail7_Score(0.9998876).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_160425_L27_PalletGHS0904193022_Cavity1_B01BMCT_Fail7_Score(0.9983755).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_161447_L27_PalletGHT0904194043_Cavity10_B01BMCT_Fail7_Score(0.9999731).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_162632_L27_PalletGHE0904195228_Cavity14_B01BMCT_Fail7_Score(0.9999954).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_163625_L27_PalletGHR0904200224_Cavity15_B01BMCT_Fail7_Score(0.999999).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_165159_L27_PalletGHK0904201757_Cavity14_B01BMCT_Fail7_Score(0.9999995).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_170316_L27_PalletGHS0904202906_Cavity9_B01BMCT_Fail7_Score(0.9999971).bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260904_171330_L25_PalletGHK0904213804_Cavity6_B01BLXK_Fail4_Score(0.9444113)_0.9988_0.9758.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_173512_L27_PalletGHF0904210104_Cavity2_B01BMCT_Fail7_Score(0.9885538).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_174236_L27_PalletGHC0904210833_Cavity14_B01BMCT_Fail7_Score(0.9997049).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_183249_L27_PalletGHF0904215848_Cavity15_B01BMCT_Fail7_Score(0.9982095).bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260904_183408_L25_PalletGHD0904225954_Cavity15_B01BLXK_Fail6_Score(0.9718261).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_184151_L27_PalletGHR0904220704_Cavity4_B01BMCT_Fail7_Score(0.9999472).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260904_184317_L26_PalletGHD0904230459_Cavity8_B01BLMN_Fail7_Score(0.9907597).bmp
Updated ICube Objects 20260915,Foreign Matter,L31,20260904_191202_L31_PalletGHN0904234815_Cavity14_B01BM5B_Fail7_Score(0.9999961).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_191957_L27_PalletGHQ0904224554_Cavity1_B01BMCT_Fail7_Score(0.9999108).bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260904_193416_L25_PalletGHO0905000000_Cavity8_B01BLXK_Fail2_Score(0.9029608).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_194921_L27_PalletGHS0904231520_Cavity5_B01BMCT_Fail7_Score(0.9999886).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_195241_L27_PalletGHB0904231839_Cavity15_B01BMCT_Fail7_Score(0.99997).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_195443_L27_PalletGHU0904232036_Cavity9_B01BMCT_Fail7_Score(0.9999512).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260904_195701_L26_PalletGHB0905001839_Cavity5_B01BLMP_Fail2_Score(0.9085689).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_200316_L27_PalletGHB0904232857_Cavity7_B01BMCT_Fail7_Score(0.9999529).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_201759_L27_PalletGHR0904234352_Cavity7_B01BMCT_Fail7_Score(0.9996789).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_202609_L27_PalletGHT0904235208_Cavity13_B01BMCT_Fail7_Score(0.9999999).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_205442_L27_PalletGHK0905002031_Cavity8_B01BMCT_Fail7_Score(0.9999363).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_214040_L27_PalletGHC0905010634_Cavity15_B01BMCT_Fail4_Score(0.9368309).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_215653_L27_PalletGHN0905012252_Cavity15_B01BMCV_Fail7_Score(0.9999996).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260904_221635_L26_PalletGHS0905023824_Cavity6_B01BLMQ_Fail7_Score(0.9876137)_0.9998_0.9741.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_222621_L27_PalletGHR0905015220_Cavity6_B01BMCV_Fail3_Score(0.9292468).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_230211_L27_PalletGHK0905022806_Cavity2_B01BMCV_Fail7_Score(0.9999934).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_233002_L27_PalletGHR0905025528_Cavity13_B01BMCV_Fail7_Score(0.996758)_0.9986_0.9893.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_233556_L27_PalletGHC0905030153_Cavity15_B01BMCV_Fail7_Score(0.9939501)_0.9995_0.9541.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_234510_L27_PalletGHH0905031112_Cavity15_B01BMCV_Fail7_Score(0.9971034).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_235020_L27_PalletGHF0905031615_Cavity4_B01BMCV_Fail7_Score(0.9994239).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_235141_L27_PalletGHO0905031739_Cavity6_B01BMCV_Fail7_Score(0.9999847).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260904_235751_L27_PalletGHO0905032349_Cavity1_B01BMCV_Fail7_Score(0.9999207).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_000400_L27_PalletGHI0905032956_Cavity1_B01BMCV_Fail7_Score(0.999977).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_000920_L27_PalletGHA0905033518_Cavity15_B01BMCV_Fail7_Score(0.9995216).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_001241_L27_PalletGHH0905033838_Cavity10_B01BMCV_Fail6_Score(0.9744666).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_012655_L27_PalletGHK0905045254_Cavity12_B01BMCV_Fail7_Score(0.9999911).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260905_015525_L26_PalletGHN0905061704_Cavity1_B01BMP2_Fail4_Score(0.9459344).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_015527_L27_PalletGHJ0905052125_Cavity12_B01BMCV_Fail6_Score(0.9670331).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_015648_L27_PalletGHR0905052248_Cavity13_B01BMCV_Fail7_Score(0.9996249).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_020732_L27_PalletGHA0905053328_Cavity9_B01BMCV_Fail7_Score(0.9998572).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_030502_L27_PalletGHK0905063103_Cavity15_B01BMCV_Fail7_Score(0.9998361).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_031455_L27_PalletGHL0905064052_Cavity9_B01BMCV_Fail7_Score(0.999981).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_032807_L27_PalletGHL0905065406_Cavity13_B01BMCV_Fail7_Score(0.9987298).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_033419_L27_PalletGHR0905070019_Cavity7_B01BMCV_Fail7_Score(0.9998412).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_034630_L27_PalletGHH0905071229_Cavity9_B01BMCV_Fail7_Score(0.998733).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_034828_L27_PalletGHI0905071429_Cavity12_B01BMCV_Fail7_Score(0.9999954).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_041001_L27_PalletGHK0905073603_Cavity6_B01BMCV_Fail7_Score(0.9998845).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_042202_L27_PalletGHF0905074757_Cavity10_B01BMCV_Fail7_Score(0.9999986).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_043644_L27_PalletGHR0905080242_Cavity12_B01BMCV_Fail7_Score(0.9999138).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_044203_L27_PalletGHQ0905080803_Cavity9_B01BMCV_Fail7_Score(0.9981241)_0.9893_0.9862.bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_051147_L27_PalletGHM0905083747_Cavity15_B01BMCV_Fail7_Score(0.9866883).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_051923_L27_PalletGHQ0905084523_Cavity14_B01BMCV_Fail7_Score(0.9984645).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_055132_L27_PalletGHR0905091732_Cavity1_B01BMCV_Fail7_Score(0.9956293).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_092424_L27_PalletGHN0905125003_Cavity11_B01BMCV_Fail7_Score(0.9941584).bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260905_104022_L25_PalletGHK0905150601_Cavity3_B01BLL9_Fail7_Score(0.9999922).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_112010_L27_PalletGHG0905144611_Cavity15_B01BMCV_Fail7_Score(0.9999996).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_114953_L27_PalletGHN0905151550_Cavity15_B01BMCV_Fail7_Score(0.9994242).bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260905_120142_L25_PalletGHO0905162731_Cavity2_B01BLL9_Fail7_Score(0.9931619).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_130850_L27_PalletGHP0905163448_Cavity12_B01BMCV_Fail7_Score(0.9996161).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_130928_L27_PalletGHH0905163525_Cavity13_B01BMCV_Fail7_Score(0.9838933).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_135701_L27_PalletGHE0905172259_Cavity14_B01BMCV_Fail7_Score(0.9999891).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_141653_L27_PalletGHO0905174252_Cavity15_B01BMCV_Fail7_Score(0.9903784).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_150312_L27_PalletGHO0905182914_Cavity2_B01BMCV_Fail7_Score(0.9999495).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_154927_L27_PalletGHL0905191529_Cavity12_B01BMCV_Fail7_Score(0.9963806).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_155211_L27_PalletGHK0905191740_Cavity13_B01BMCV_Fail7_Score(0.9999377).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_165310_L27_PalletGHH0905201850_Cavity15_B01BMCV_Fail7_Score(0.9999778).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260905_175232_L26_PalletGHQ0905221423_Cavity12_B01BMP5_Fail7_Score(0.9909168).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_180053_L27_PalletGHS0905212656_Cavity12_B01BM7D_Fail7_Score(0.9999757)_0.9997_0.9690.bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260905_190538_L26_PalletGHG0905232722_Cavity4_B01BMP5_Fail2_Score(0.9153372)_0.9952_0.9715.bmp
Updated ICube Objects 20260915,Foreign Matter,L25,20260905_191650_L25_PalletGHG0905234236_Cavity12_B01BMMH_Fail7_Score(0.9836126).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_192537_L27_PalletGHD0905225136_Cavity6_B01BM7D_Fail7_Score(0.9999763).bmp
Updated ICube Objects 20260915,Foreign Matter,L26,20260905_200051_L26_PalletGHL0906002244_Cavity6_B01BMP5_Fail2_Score(0.9127679).bmp
Updated ICube Objects 20260915,Foreign Matter,L27,20260905_200240_L27_PalletGHO0905232837_Cavity13_B01BM7D_Fail7_Score(0.9998433).bmp
